config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
876,True,True,4000.0,0.01284601,3.1933e-05,0.0048825,0.1596,0.002727,1.14228,1.26647,0.15707548,0.95968684,0.22724357,0.31031973,-1.71861938,3275.31206671
877,True,False,4000.0,0.03004624,7.50782e-05,0.008534400000000001,0.1735,0.02049,8.58283,0.58863,0.0,0.0,0.0,0.0,0.0,4000.0
878,True,False,4000.0,0.01877448,4.13478e-05,0.0037188,0.03497,0.000704,0.29489,0.18987,0.0,0.0,0.0,0.0,0.0,4000.0
879,False,False,4000.0,0.01794243,3.40137e-05,0.006456,,,,,,,,,,
880,True,True,4000.0,0.01442399,3.00044e-05,0.0044924000000000006,0.2168,0.003415,1.43047,1.53216,0.57801211,1.45278245,0.30287876,0.81781298,-3.16160125,2746.72404047
881,True,True,4000.0,0.00835797,2.12664e-05,0.003075,0.1397,0.00144,0.60319,1.70383,1.88264875,3.03271976,0.69631154,1.30930635,-4.83942971,2680.43494915
882,False,False,4000.0,0.0123247,2.765e-05,0.00456,,,,,,,,,,
883,False,False,4000.0,0.01551727,3.74469e-05,0.0050848,,,,,,,,,,
884,True,False,4000.0,0.01424954,4.35919e-05,0.004172699999999999,0.07489,0.00159,0.66602,0.53574,0.0,0.0,0.0,0.0,0.0,4000.0
885,True,True,4000.0,0.01687119,3.32118e-05,0.0061884,0.4371,0.005773,2.41819,2.64099,3.12550233,3.03040514,0.63780023,2.48042788,-5.486669,1809.70547592
886,False,False,4000.0,0.01441892,2.71941e-05,0.004420800000000001,,,,,,,,,,
887,True,True,4000.0,0.02355482,6.36129e-05,0.0075336,0.3775,0.004523,1.89459,1.63368,1.68740575,2.81516262,0.6126468,1.24505148,-4.80135884,2739.57234847
888,True,True,4000.0,0.00935955,3.0501e-05,0.0037375999999999998,0.3385,0.004441,1.86024,3.68667,2.50961107,2.64444393,0.30980149,2.71808051,-5.1116015,1679.71251863
889,True,False,4000.0,0.00635956,2.08063e-05,0.0019343999999999997,0.02818,0.0006957,0.29141,0.45169,0.0,0.0,0.0,0.0,0.0,4000.0
890,True,False,4000.0,0.02689251,6.42408e-05,0.006618500000000001,0.1356,0.00827,3.46413,0.514,0.0,0.0,0.0,0.0,0.0,4000.0
891,True,True,4000.0,0.02272162,5.16696e-05,0.006577199999999999,0.3389,0.00419,1.7551,1.52042,1.10340202,2.19720038,0.54028164,1.01766295,-4.16784199,2817.53579307
892,True,True,4000.0,0.01129782,4.19492e-05,0.0034182,0.3982,0.004343,1.81919,3.59284,5.2948998,4.40587776,0.64326423,3.43220971,-6.37896795,1706.50542602
893,False,False,4000.0,0.01082832,2.21122e-05,0.0045,,,,,,,,,,
894,True,True,4000.0,0.01280327,3.31332e-05,0.0032363999999999995,0.3589,0.004429,1.85522,2.85748,5.09147104,4.10736337,0.96871802,3.00256429,-6.75230941,1766.73395087
895,True,True,4000.0,0.01418803,3.66564e-05,0.0052155000000000005,0.2435,0.002911,1.21936,1.74948,1.51584504,2.5666425,0.54481795,1.26502152,-4.5259247,2630.1276736
896,True,True,4000.0,0.00969448,2.58075e-05,0.0034688,0.1158,0.00548,2.29546,1.21763,0.03051158,0.40925918,0.0906978,0.13950511,-0.77069809,3266.87670401
897,True,False,4000.0,0.00617766,1.78422e-05,0.0030212500000000005,0.05483,0.0009667,0.40493,0.90474,0.0,0.0,0.0,0.0,0.0,4000.0
898,True,True,4000.0,0.00790032,3.05092e-05,0.0029074500000000002,0.2409,0.004067,1.70358,3.1083,1.87034233,2.21879596,0.32807389,2.21948758,-4.82985942,1789.10414322
899,True,True,4000.0,0.01270999,3.92104e-05,0.00429,0.2264,0.00349,1.46189,1.81578,1.53663081,2.5867141,0.48176281,1.27853404,-4.61213114,2564.66552541
900,True,True,4000.0,0.00692394,1.96386e-05,0.0025529999999999997,0.2287,0.002257,0.94541,3.36701,3.96604172,4.00399617,0.51254464,2.68466704,-5.70625874,1765.7993633
901,True,False,4000.0,0.00957715,2.14129e-05,0.00258705,0.05866,0.0006149,0.25757,0.62436,0.0,0.0,0.0,0.0,0.0,4000.0
902,True,True,4000.0,0.00966481,3.04609e-05,0.0035472000000000004,0.2815,0.002836,1.18794,2.96904,5.52177613,5.36090309,1.8111086,2.5013272,-5.93760446,1881.1861553
903,False,False,4000.0,0.01005516,1.96285e-05,0.0029135999999999997,,,,,,,,,,
904,True,True,4000.0,0.00732488,2.6149e-05,0.0023688,0.09069,0.001125,0.47124,1.26209,0.3815052,1.75273114,0.40282556,0.41158518,-2.61928773,3373.90985081
905,True,True,4000.0,0.00823208,1.94292e-05,0.0027129999999999997,0.1534,0.00182,0.76236,1.89953,2.13558353,2.89917179,0.64087541,1.59874517,-5.13707341,2401.66474945
906,True,True,4000.0,0.01370008,2.365e-05,0.00458,0.3099,0.003992,1.67217,2.30584,1.77676107,2.25809842,0.38632152,1.85351432,-4.84453192,2044.00581341
907,False,False,4000.0,0.00784552,2.56243e-05,0.0034199999999999994,,,,,,,,,,
908,True,False,4000.0,0.01432823,2.64581e-05,0.004225,0.05056,0.0007661,0.3209,0.3597,0.0,0.0,0.0,0.0,0.0,4000.0
909,True,False,4000.0,0.01904147,2.9325e-05,0.0044826,0.05774,0.001994,0.83524,0.30911,0.0,0.0,0.0,0.0,0.0,4000.0
910,True,True,4000.0,0.01254731,2.89775e-05,0.0048555000000000004,0.3937,0.005271,2.20791,3.1985,2.54501219,2.55596429,0.44599501,2.64257677,-5.17219557,1670.54036922
911,True,False,4000.0,0.01537473,4.68356e-05,0.003816,0.09588,0.001478,0.6191,0.6357,0.0,0.0,0.0,0.0,0.0,4000.0
912,True,True,4000.0,0.00701761,2.02793e-05,0.003197,0.2459,0.002598,1.08825,3.57191,5.81932464,5.1299712,1.86058831,2.93317211,-5.41997851,1597.20134281
913,True,False,4000.0,0.01818142,3.02568e-05,0.004567999999999999,0.1064,0.002021,0.84655,0.59655,0.0,0.0,0.0,0.0,0.0,4000.0
914,False,False,4000.0,0.00387374,9.0274e-06,0.0017939999999999996,,,,,,,,,,
915,True,True,4000.0,0.00674605,1.74012e-05,0.003005,0.09544,0.001092,0.45742,1.44215,0.6947615,2.03622255,0.41216681,0.67841737,-3.3180882,3050.56313063
916,False,False,4000.0,0.00734687,2.33616e-05,0.0033839999999999994,,,,,,,,,,
917,False,False,4000.0,,,0.007068,,,,,,,,,,
918,True,True,4000.0,0.01261695,3.28106e-05,0.0052968,0.2984,0.003749,1.57038,2.41088,2.97114984,3.39587026,0.76401361,2.04576127,-5.21068034,2070.4654833
919,False,False,4000.0,0.00815029,2.54516e-05,0.0032709999999999996,,,,,,,,,,
920,True,False,4000.0,0.02280521,3.93356e-05,0.0058151999999999995,0.1145,0.001373,0.57512,0.5118,0.0,0.0,0.0,0.0,0.0,4000.0
921,False,False,4000.0,0.0059177,2.35821e-05,0.0025816500000000004,,,,,,,,,,
922,True,False,4000.0,0.0319413,7.34285e-05,0.007732800000000001,0.2989,0.003601,1.50838,0.9539,0.0,0.0,0.0,0.0,0.0,4000.0
923,True,True,4000.0,0.01287717,3.9798e-05,0.0050136,0.2571,0.01025,4.29351,2.03523,0.41445765,1.02841843,0.17815507,0.90953018,-2.69440472,2184.52464964
924,True,False,4000.0,0.00885538,2.42819e-05,0.0029820000000000003,0.072,0.001016,0.42558,0.82881,0.0,0.0,0.0,0.0,0.0,4000.0
925,True,True,4000.0,0.01561671,4.67869e-05,0.0057275,0.3983,0.01818,7.61522,2.59987,0.58980019,1.05874973,0.17662528,1.34751711,-3.15435104,1664.20763146
926,True,True,4000.0,0.01193622,3.14338e-05,0.0041624999999999995,0.1201,0.003222,1.34963,1.02567,0.00039671,0.10917793,0.04368328,0.00588416,-0.08821931,3895.40585023
927,False,False,4000.0,0.00646353,1.3934e-05,0.0031919999999999995,,,,,,,,,,
928,False,False,4000.0,0.00664793,2.19981e-05,0.0028863999999999995,,,,,,,,,,
929,True,False,4000.0,0.02137898,5.70518e-05,0.006995999999999999,0.1392,0.01864,7.8079,0.66372,0.0,0.0,0.0,0.0,0.0,4000.0
930,True,False,4000.0,0.00970172,2.18748e-05,0.002896,0.06641,0.0008221,0.34436,0.69778,0.0,0.0,0.0,0.0,0.0,4000.0
931,True,False,4000.0,0.01844652,3.5134e-05,0.0056159999999999995,0.09869,0.004051,1.69688,0.54537,0.0,0.0,0.0,0.0,0.0,4000.0
932,True,True,4000.0,0.00501647,1.29543e-05,0.001671,0.1066,0.001096,0.45909,2.16616,3.26337254,3.97900462,0.83972139,1.81904765,-5.69586472,2274.08515879
933,True,False,4000.0,0.01350512,2.18391e-05,0.0035559999999999997,0.01585,0.001263,0.52904,0.11964,0.0,0.0,0.0,0.0,0.0,4000.0
934,True,True,4000.0,0.02740491,9.65451e-05,0.007655999999999999,0.5191,0.007787,3.26181,1.93087,2.88493249,3.43135745,0.74962488,1.84646115,-5.79351554,2419.25065831
935,True,True,4000.0,0.02545153,5.32923e-05,0.0067422,0.2572,0.002995,1.25454,1.03012,0.0020367,0.23193964,0.09925898,0.01444068,-0.1998617,3878.86372185
936,True,True,4000.0,0.01585762,4.21016e-05,0.0052840000000000005,0.251,0.002847,1.19255,1.61349,0.99758911,2.15035245,0.43487882,0.98438924,-3.94593138,2828.68430121
937,True,True,4000.0,0.02096208,4.53962e-05,0.00624,0.2064,0.004442,1.86066,1.00371,1.54e-06,0.01654866,0.0,0.00014399,-0.00549041,3984.5856839
938,True,True,4000.0,0.01206397,4.25048e-05,0.004168,0.2507,0.002817,1.17998,2.11834,2.67606354,3.5161286,0.6799605,1.77050191,-5.393695,2391.3493112
939,False,False,4000.0,0.0048482,1.18221e-05,0.0018701999999999998,,,,,,,,,,
940,True,False,4000.0,0.01441359,3.08502e-05,0.004306000000000001,0.1,0.001954,0.81849,0.70723,0.0,0.0,0.0,0.0,0.0,4000.0
941,True,True,4000.0,0.01070678,2.66179e-05,0.0051993000000000004,0.2342,0.01094,4.58254,2.22976,0.34030684,0.855235,0.18359452,0.92427747,-2.43823636,1906.39591863
942,True,True,4000.0,0.01855061,4.72395e-05,0.0036832500000000003,0.2197,0.002066,0.8654,1.20727,0.35097936,1.6255302,0.42370766,0.39441249,-2.55997798,3422.04101229
943,True,False,4000.0,0.02264775,4.44973e-05,0.0057648,0.1038,0.00182,0.76236,0.4672,0.0,0.0,0.0,0.0,0.0,4000.0
944,True,True,4000.0,0.00713395,2.53575e-05,0.0034975,0.1653,0.001932,0.80927,2.36197,3.35320695,4.44610486,1.25310055,1.7199119,-5.02750086,2218.86333727
945,True,False,4000.0,0.01680143,4.66013e-05,0.0050739999999999995,0.04432,0.009493,3.97642,0.2689,0.0,0.0,0.0,0.0,0.0,4000.0
946,True,True,4000.0,0.0060947,1.26547e-05,0.0028008,0.06671,0.001695,0.71,1.11576,0.01280693,0.3420183,0.09286486,0.06561039,-0.50021503,3591.58916785
947,True,False,4000.0,0.03129764,6.54021e-05,0.006186,0.09109,0.001366,0.57219,0.29668,0.0,0.0,0.0,0.0,0.0,4000.0
948,True,True,4000.0,0.00928196,2.9775e-05,0.0039948,0.2497,0.01205,5.04749,2.74227,0.32786803,0.79508585,0.12521968,1.03734814,-2.41329987,1752.509183
949,True,False,4000.0,0.01759259,4.54761e-05,0.00567,0.07659,0.002685,1.12469,0.44379,0.0,0.0,0.0,0.0,0.0,4000.0
950,True,True,4000.0,0.00850708,2.45466e-05,0.0031215999999999995,0.2552,0.003008,1.25999,3.05796,5.26109752,4.67920229,1.39398568,2.73256567,-5.91279696,1721.13461143
951,True,True,4000.0,0.00750233,2.23698e-05,0.0037271999999999995,0.1007,0.002053,0.85996,1.36825,0.25559307,1.18017365,0.32302034,0.42426077,-2.14122786,3121.30000061
952,True,True,4000.0,0.01196101,2.71474e-05,0.0048720000000000005,0.1452,0.001956,0.81933,1.23746,0.17303337,1.05746429,0.24203993,0.30743575,-1.79696521,3342.33004056
953,True,False,4000.0,0.00903034,2.31336e-05,0.0020122499999999997,0.06878,0.0009365,0.39228,0.77641,0.0,0.0,0.0,0.0,0.0,4000.0
954,True,False,4000.0,0.00749556,2.02363e-05,0.003036,0.06625,0.0007631,0.31965,0.90098,0.0,0.0,0.0,0.0,0.0,4000.0
955,True,True,4000.0,0.01032563,2.55879e-05,0.0035244000000000004,0.1384,0.001202,0.50349,1.36631,0.78712441,2.33576265,0.50866917,0.65911473,-3.58017668,3187.95837139
956,True,True,4000.0,0.01078626,2.48827e-05,0.003606,0.1857,0.001725,0.72257,1.75498,1.68465457,2.97281065,0.57734126,1.20847841,-4.76241838,2683.91727188
957,True,True,4000.0,0.01094352,2.39683e-05,0.0032432,0.1145,0.001757,0.73597,1.06655,0.00996577,0.37078564,0.13859205,0.04576387,-0.44171783,3750.10987592
958,True,True,4000.0,0.01802075,4.96059e-05,0.006957249999999999,0.2164,0.02345,9.82271,1.2241,0.00779896,0.19976933,0.06368993,0.07245267,-0.39075023,3229.98191164
959,True,True,4000.0,0.01026791,3.26954e-05,0.004083,0.201,0.003083,1.2914,1.99547,2.31221044,3.11292155,0.6619084,1.6370921,-5.02084806,2351.63566828
960,True,False,4000.0,0.01816167,4.17304e-05,0.00515375,0.1399,0.001552,0.6501,0.78522,0.0,0.0,0.0,0.0,0.0,4000.0
961,True,False,4000.0,0.00854394,1.78445e-05,0.0035652,0.08285,0.001214,0.50852,0.98847,0.0,0.0,0.0,0.0,0.0,4000.0
962,True,False,4000.0,0.00783487,2.86917e-05,0.003405,0.05637,0.002092,0.87629,0.73341,0.0,0.0,0.0,0.0,0.0,4000.0
963,False,False,4000.0,0.00512919,1.59563e-05,0.0019342499999999998,,,,,,,,,,
964,True,False,4000.0,0.01427649,2.82272e-05,0.0043914,0.02686,0.0009016,0.37766,0.19179,0.0,0.0,0.0,0.0,0.0,4000.0
965,True,True,4000.0,0.01249603,2.33785e-05,0.0049125,0.165,0.002043,0.85577,1.34599,0.38881537,1.39880809,0.3236519,0.5384265,-2.61741342,3087.75350493
966,True,False,4000.0,0.01220789,3.12587e-05,0.0049331999999999996,0.1039,0.001677,0.70246,0.86757,0.0,0.0,0.0,0.0,0.0,4000.0
967,True,True,4000.0,0.0049082,2.21999e-05,0.00228,0.1516,0.00148,0.61994,3.14853,6.60981961,7.18261923,2.88331513,2.22236031,-5.39513174,1884.99616972
968,True,True,4000.0,0.0084182,3.09479e-05,0.0024192,0.1083,0.001413,0.59188,1.31142,0.60938428,2.06579791,0.42776284,0.56507359,-3.25171681,3263.1950106
969,True,False,4000.0,0.0244782,6.44795e-05,0.00468405,0.1314,0.002805,1.17496,0.5472,0.0,0.0,0.0,0.0,0.0,4000.0
970,True,True,4000.0,0.00664128,2.37114e-05,0.0029184,0.1224,0.001146,0.48004,1.87871,3.12425663,4.60746587,1.1505708,1.4759172,-5.17664629,2610.80742055
971,True,True,4000.0,0.00742146,3.06617e-05,0.00315,0.2012,0.002374,0.99442,2.76356,3.64502326,4.13511974,0.95981949,2.19595569,-5.36097494,2009.00625242
972,True,True,4000.0,0.02426159,7.81645e-05,0.009684000000000002,0.697,0.01097,4.5951,2.9285,2.98448418,3.03798653,0.54471091,2.52325143,-5.29873471,1837.50532909
973,True,False,4000.0,0.01854057,3.36045e-05,0.005763600000000001,0.1523,0.001569,0.65722,0.83735,0.0,0.0,0.0,0.0,0.0,4000.0
974,True,True,4000.0,0.01277231,3.91163e-05,0.0046,0.455,0.006026,2.52416,3.63139,5.23263027,4.30794989,1.1230051,3.18062504,-5.95462192,1530.65134877
975,True,True,4000.0,0.01814449,4.41497e-05,0.0057425,0.212,0.002321,0.97222,1.19103,0.22493986,1.30108492,0.40315268,0.31714849,-2.04832783,3440.86181279
976,True,True,4000.0,0.00544016,1.49906e-05,0.0026383999999999995,0.08933,0.0009486,0.39735,1.67385,0.90958283,2.20508128,0.36956795,0.89666283,-3.63688208,2827.69314703
977,True,True,4000.0,0.01330943,3.39996e-05,0.0058460000000000005,0.1433,0.005319,2.22802,1.09753,0.00668803,0.25959118,0.09310526,0.04499494,-0.36185696,3638.29391122
978,True,True,4000.0,0.00699727,1.41833e-05,0.0034073999999999997,0.1088,0.001416,0.59313,1.58501,0.6827124,1.77055707,0.39222739,0.7939743,-3.26426833,2797.87630863
979,True,True,4000.0,0.02122435,4.32689e-05,0.006498000000000001,0.2917,0.007569,3.1705,1.40098,0.19889033,0.85969009,0.24342446,0.45761315,-1.93307881,2832.47686792
980,True,False,4000.0,0.02416521,4.43668e-05,0.006260999999999999,0.1775,0.002097,0.87839,0.74875,0.0,0.0,0.0,0.0,0.0,4000.0
981,True,True,4000.0,0.02293143,5.18619e-05,0.0071568,0.3532,0.004953,2.07471,1.57008,0.97119862,2.00865741,0.47990002,0.9910861,-3.93134497,2750.65641754
982,True,True,4000.0,0.00618967,2.44944e-05,0.0020685,0.1094,0.001274,0.53365,1.80169,2.34078216,3.87351944,0.63094717,1.27272389,-5.25481535,2670.84876735
983,True,True,4000.0,0.0076756,1.87272e-05,0.0023422499999999997,0.1354,0.001373,0.57512,1.7982,1.99379864,3.0861498,0.65128241,1.38349297,-5.10916498,2599.56383893
984,True,True,4000.0,0.01440361,2.72291e-05,0.005514000000000001,0.1522,0.00184,0.77074,1.07715,0.01664475,0.46036313,0.12318076,0.06216298,-0.57015998,3720.74781712
985,True,True,4000.0,0.02754429,7.70232e-05,0.007274999999999999,0.517,0.006334,2.65318,1.91333,2.8070022,3.41936991,0.71079406,1.79773998,-5.82402444,2433.6944715
986,False,False,4000.0,0.01287515,4.22855e-05,0.0029514,,,,,,,,,,
987,True,False,4000.0,0.00764031,2.23723e-05,0.0028199999999999996,0.05901,0.001658,0.6945,0.78731,0.0,0.0,0.0,0.0,0.0,4000.0
988,True,False,4000.0,0.01676472,3.50768e-05,0.0041800000000000006,0.1476,0.001556,0.65178,0.89747,0.0,0.0,0.0,0.0,0.0,4000.0
989,True,False,4000.0,0.02626974,5.75401e-05,0.0065014999999999995,0.1092,0.002252,0.94332,0.42374,0.0,0.0,0.0,0.0,0.0,4000.0
990,True,True,4000.0,0.00906159,1.99942e-05,0.0039456000000000005,0.1637,0.003063,1.28303,1.84152,0.64881352,1.39416386,0.31854857,1.02540862,-3.2354085,2406.53220167
991,True,True,4000.0,0.00657792,1.81492e-05,0.0020712,0.07897,0.0009974,0.41779,1.22378,0.26371024,1.37567541,0.35430151,0.3525201,-2.20861403,3382.72604028
992,True,False,4000.0,0.00978579,2.94945e-05,0.0030732000000000003,0.03944,0.03357,14.06177,0.41084,0.0,0.0,0.0,0.0,0.0,4000.0
993,True,True,4000.0,0.01176582,3.01121e-05,0.004077600000000001,0.1263,0.001784,0.74728,1.09424,0.03203928,0.60532095,0.18368866,0.09056097,-0.78970287,3680.22052305
994,True,True,4000.0,0.01734261,3.3129e-05,0.0043820000000000005,0.2041,0.002131,0.89263,1.19966,0.20422957,1.17757024,0.30172635,0.31806002,-1.9652989,3386.94380851
995,True,False,4000.0,0.01432252,3.46749e-05,0.00552,0.1266,0.006396,2.67915,0.90104,0.0,0.0,0.0,0.0,0.0,4000.0
996,True,True,4000.0,0.01548451,4.37285e-05,0.0043536,0.2736,0.002601,1.0895,1.80115,2.56818598,3.77953714,0.78395737,1.45061246,-5.60279844,2642.37293701
997,True,True,4000.0,0.00525998,1.15429e-05,0.0017639999999999995,0.09409,0.0009003,0.37712,1.82344,1.95567771,3.06417719,0.6051908,1.36368919,-4.98740281,2565.16085234
998,True,False,4000.0,0.0162981,3.07335e-05,0.00453,0.0929,0.001197,0.5014,0.58104,0.0,0.0,0.0,0.0,0.0,4000.0
999,True,False,4000.0,0.0071065,2.19515e-05,0.0027279999999999995,0.06273,0.000924,0.38704,0.89981,0.0,0.0,0.0,0.0,0.0,4000.0
1000,True,True,4000.0,0.00635554,2.35132e-05,0.002019,0.1238,0.001301,0.54496,1.98563,3.12544216,4.40840322,0.87768643,1.5397584,-5.71904913,2503.47688419
1001,True,True,4000.0,0.00655645,1.61258e-05,0.00298875,0.1586,0.001784,0.74728,2.46584,2.87111834,3.50030543,0.88267823,1.9106481,-5.04268047,2063.69322027
1002,True,True,4000.0,0.02838438,7.83958e-05,0.0087561,0.4093,0.00594,2.48814,1.46992,0.96605031,2.09115517,0.56457846,0.92639749,-3.92760858,2898.09680383
1003,True,True,4000.0,0.01312669,2.89301e-05,0.0034492000000000004,0.175,0.00341,1.42838,1.35898,0.28695187,1.10070437,0.2683124,0.50873886,-2.31007816,2975.97473601
1004,False,False,4000.0,0.00546234,1.20346e-05,0.0019905,,,,,,,,,,
1005,True,False,4000.0,0.01748031,4.3532e-05,0.00440475,0.08923,0.003584,1.50126,0.52035,0.0,0.0,0.0,0.0,0.0,4000.0
1006,True,False,4000.0,0.03271184,6.44803e-05,0.007326000000000001,0.1553,0.001923,0.8055,0.48395,0.0,0.0,0.0,0.0,0.0,4000.0
1007,True,False,4000.0,0.0112738,2.69126e-05,0.0039765,0.04727,0.001123,0.4704,0.42741,0.0,0.0,0.0,0.0,0.0,4000.0
1008,True,True,4000.0,0.0282073,7.04104e-05,0.007427,0.3888,0.02166,9.07292,1.40506,0.07201643,0.50765575,0.10819836,0.28288429,-1.18065016,2810.72280801
1009,True,False,4000.0,0.01368915,2.50566e-05,0.0036,0.04914,0.0008744,0.36627,0.36592,0.0,0.0,0.0,0.0,0.0,4000.0
1010,True,True,4000.0,0.00955113,2.96822e-05,0.003588,0.2545,0.005129,2.14843,2.71621,1.34960717,1.76293583,0.32365134,1.9316324,-4.33826111,1880.7243799
1011,True,True,4000.0,0.00657452,1.48198e-05,0.002357,0.1021,0.001082,0.45323,1.58304,1.20421459,2.44830369,0.53036487,1.00671771,-4.19734706,2809.77658612
1012,False,False,4000.0,0.01884199,5.33102e-05,0.006252,,,,,,,,,,
1013,False,False,4000.0,0.00778446,2.97566e-05,0.00360225,,,,,,,,,,
1014,True,False,4000.0,0.01345595,2.81567e-05,0.0031680000000000002,0.08922,0.001272,0.53281,0.67589,0.0,0.0,0.0,0.0,0.0,4000.0
1015,True,False,4000.0,0.01939589,5.38075e-05,0.005124,0.1458,0.002095,0.87755,0.76626,0.0,0.0,0.0,0.0,0.0,4000.0
1016,False,False,4000.0,0.01176486,1.97685e-05,0.0032459999999999998,,,,,,,,,,
1017,True,True,4000.0,0.00793842,2.14576e-05,0.0025717500000000003,0.1225,0.001233,0.51648,1.57302,1.32744564,2.757084,0.54982925,0.99027489,-4.40924292,2888.75575192
1018,True,True,4000.0,0.00700467,1.47208e-05,0.002688,0.1255,0.001251,0.52402,1.82636,1.81380136,2.89294432,0.60305371,1.34850277,-4.74529137,2547.30050261
1019,True,True,4000.0,0.0320461,9.27179e-05,0.00698,0.3903,0.005271,2.20791,1.24152,0.44464745,1.58616184,0.53667485,0.52728629,-2.85404318,3256.8978562
1020,True,True,4000.0,0.02102345,6.01535e-05,0.008328600000000002,0.4331,0.0053,2.22006,2.09998,2.71777678,3.44274906,0.71303614,1.7976425,-5.21250419,2328.84280762
1021,True,True,4000.0,0.0134677,2.44777e-05,0.005832,0.1378,0.01079,4.5197,1.04301,9.218e-05,0.04113931,0.00237028,0.00306194,-0.04252757,3832.0501027
1022,True,True,4000.0,0.00443655,1.12886e-05,0.0016178999999999998,0.07504,0.0006685,0.28002,1.72416,1.77830451,3.28590287,0.64047871,1.13586449,-4.76648841,2738.28811199
1023,True,False,4000.0,0.01523129,3.52722e-05,0.005652000000000001,0.077,0.005141,2.15346,0.51533,0.0,0.0,0.0,0.0,0.0,4000.0
1024,True,True,4000.0,0.01581595,4.32157e-05,0.005349,0.2573,0.003485,1.45979,1.65835,1.34364361,2.46417589,0.54859992,1.13660441,-4.40151173,2714.02606156
1025,True,False,4000.0,0.00800512,1.55709e-05,0.003185,0.06473,0.005792,2.42615,0.82427,0.0,0.0,0.0,0.0,0.0,4000.0
1026,False,False,4000.0,0.01161102,3.58398e-05,0.0046944,,,,,,,,,,
1027,True,True,4000.0,0.0052701,1.58882e-05,0.0018264000000000002,0.1649,0.001884,0.78917,3.18957,5.90264347,4.53438122,1.25144693,3.44527465,-6.11514278,1647.00807638
1028,True,True,4000.0,0.01128782,4.05474e-05,0.004043,0.3478,0.003878,1.62441,3.14087,4.96764435,4.76845215,1.16838988,2.70794204,-5.93596535,1845.10176711
1029,True,False,4000.0,0.01908353,3.98694e-05,0.0052875000000000005,0.06934,0.001039,0.43522,0.37039,0.0,0.0,0.0,0.0,0.0,4000.0
1030,True,True,4000.0,0.02534749,8.17661e-05,0.005534,0.3175,0.003508,1.46943,1.27685,0.77668649,2.20398715,0.59893822,0.66713261,-3.67805955,3264.33687945
1031,True,True,4000.0,0.00826314,3.16188e-05,0.0026469,0.1238,0.002131,0.89263,1.52724,0.69095602,1.74935756,0.38259866,0.81769858,-3.40834854,2896.80508737
1032,True,True,4000.0,0.01491699,3.41066e-05,0.0044678999999999995,0.196,0.003901,1.63405,1.33939,0.35899143,1.24715627,0.37327262,0.55823491,-2.55489506,2975.6876428
1033,True,True,4000.0,0.01780703,3.59812e-05,0.005458750000000002,0.3102,0.003614,1.51383,1.77575,1.59483328,2.48493872,0.58480199,1.36903439,-4.74299994,2523.31211858
1034,False,False,4000.0,0.00777951,2.94267e-05,0.0040548,,,,,,,,,,
1035,True,True,4000.0,0.00989581,3.49836e-05,0.0036303999999999998,0.2651,0.002937,1.23025,2.7308,5.40614816,5.27933569,1.79653796,2.41860273,-5.92786921,1961.58857144
